recipe,resultItem,item,use,requiresCooked,spice,share0,kcal0,carbs0,lipids0,proteins0,share10,kcal10
StewBucket2,Base.BucketOfStew,Base.Kale,8,false,false,0.5,89.0,20.705,0.355,4.57,0.35,103.833333
StewBucket2,Base.BucketOfStew,Base.Lard,4,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Leek,12,false,false,1.0,54.0,140.0,0.3,1.3,0.7,63.0
StewBucket2,Base.BucketOfStew,Base.LemonGrass,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Lobster,20,false,false,0.5,60.0,0.0,3.5,14.0,0.35,70.0
StewBucket2,Base.BucketOfStew,Base.Macaroni,10,false,false,0.166667,560.0,109.333333,2.666667,18.666667,0.116667,653.333333
StewBucket2,Base.BucketOfStew,Base.Margarine,4,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.MeatDumpling,15,false,false,1.0,28.0,8.0,3.0,15.0,0.7,32.666667
StewBucket2,Base.BucketOfStew,Base.MeatPatty,20,false,false,0.5,306.0,0.0,15.0,23.0,0.35,357.0
StewBucket2,Base.BucketOfStew,Base.MincedMeat,20,false,false,0.5,150.0,0.0,15.0,23.0,0.35,175.0
StewBucket2,Base.BucketOfStew,Base.MixedVegetables,10,false,false,0.5,135.5,18.5,0.0,4.5,0.35,158.083333
StewBucket2,Base.BucketOfStew,Base.MushroomGeneric1,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
StewBucket2,Base.BucketOfStew,Base.MushroomGeneric2,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
StewBucket2,Base.BucketOfStew,Base.MushroomGeneric3,15,false,false,1.0,32.0,2.56,0.32,2.36,0.7,37.333333
StewBucket2,Base.BucketOfStew,Base.MushroomGeneric4,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
StewBucket2,Base.BucketOfStew,Base.MushroomGeneric5,15,false,false,1.0,32.0,2.56,0.32,2.36,0.7,37.333333
StewBucket2,Base.BucketOfStew,Base.MushroomGeneric6,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
StewBucket2,Base.BucketOfStew,Base.MushroomGeneric7,13,false,false,1.0,32.0,2.12,0.24,2.04,0.7,37.333333
StewBucket2,Base.BucketOfStew,Base.MushroomsButton,13,false,false,1.0,15.0,1.06,0.12,1.02,0.7,17.5
StewBucket2,Base.BucketOfStew,Base.MuttonChop,15,false,false,0.5,117.0,0.04,5.5,16.5,0.35,136.5
StewBucket2,Base.BucketOfStew,Base.OilOlive,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.OilVegetable,5,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Onion,5,false,false,0.5,14.0,3.27,0.035,0.385,0.35,16.333333
StewBucket2,Base.BucketOfStew,Base.OpenBeans,24,false,false,1.0,170.0,33.0,1.0,7.0,0.7,198.333333
StewBucket2,Base.BucketOfStew,Base.Oregano,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.OreganoDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Oysters,5,false,false,1.0,15.0,10.0,4.0,22.0,0.7,17.5
StewBucket2,Base.BucketOfStew,Base.OystersFried,6,false,false,1.0,25.0,11.0,4.0,20.0,0.7,29.166667
StewBucket2,Base.BucketOfStew,Base.Parsley,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.ParsleyDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Pasta,10,false,false,0.166667,560.0,109.333333,2.666667,18.666667,0.116667,653.333333
StewBucket2,Base.BucketOfStew,Base.Peas,10,false,false,0.5,59.5,10.225,0.425,3.975,0.35,69.416667
StewBucket2,Base.BucketOfStew,Base.Pepper,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.PepperHabanero,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.PepperHabaneroDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.PepperJalapeno,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.PepperJalapenoDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Pepperoni,20,false,false,1.0,180.0,0.0,4.35,15.62,0.7,210.0
StewBucket2,Base.BucketOfStew,Base.Pork,15,false,false,0.25,75.0,0.0,3.0,12.5,0.175,87.5
StewBucket2,Base.BucketOfStew,Base.PorkChop,15,false,false,0.5,75.0,0.0,3.0,12.5,0.35,87.5
StewBucket2,Base.BucketOfStew,Base.Potato,18,false,false,1.0,70.0,15.0,0.15,3.0,0.7,81.666667
StewBucket2,Base.BucketOfStew,Base.PowderedGarlic,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.PowderedOnion,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Pumpkin,20,false,false,0.5,202.0,10.225,10.305,17.265,0.35,235.666667
StewBucket2,Base.BucketOfStew,Base.PumpkinSliced,4,false,false,1.0,40.0,2.04,2.06,3.45,0.7,46.666667
StewBucket2,Base.BucketOfStew,Base.PumpkinSmashed,8,false,false,1.0,80.0,4.09,4.12,6.9,0.7,93.333333
StewBucket2,Base.BucketOfStew,Base.Rabbitmeat,15,false,false,0.5,484.5,10.0,10.0,92.5,0.35,565.25
StewBucket2,Base.BucketOfStew,Base.RedRadish,3,false,false,1.0,1.0,0.15,0.0,0.0,0.7,1.166667
StewBucket2,Base.BucketOfStew,Base.Rosemary,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.RosemaryDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Sage,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.SageDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.SalamiSlice,4,false,false,1.0,66.0,0.4,5.2,4.4,0.7,77.0
StewBucket2,Base.BucketOfStew,Base.Salmon,15,false,false,0.5,135.0,0.0,5.275,17.14,0.35,157.5
StewBucket2,Base.BucketOfStew,Base.Salt,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Sausage,20,false,false,1.0,180.0,0.0,4.35,15.62,0.7,210.0
StewBucket2,Base.BucketOfStew,Base.SeasoningSalt,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Seasoning_Basil,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Seasoning_Chives,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Seasoning_Cilantro,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Seasoning_Oregano,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Seasoning_Parsley,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Seasoning_Rosemary,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Seasoning_Sage,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Seasoning_Thyme,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Shrimp,10,false,false,1.0,80.0,0.0,7.0,10.0,0.7,93.333333
StewBucket2,Base.BucketOfStew,Base.ShrimpDumpling,15,false,false,1.0,120.0,5.0,7.0,15.0,0.7,140.0
StewBucket2,Base.BucketOfStew,Base.Smallanimalmeat,15,false,false,1.0,201.0,5.0,7.25,45.0,0.7,234.5
StewBucket2,Base.BucketOfStew,Base.Smallbirdmeat,15,false,false,1.0,261.0,5.0,8.25,90.0,0.7,304.5
StewBucket2,Base.BucketOfStew,Base.Soybeans,5,false,false,1.0,25.0,10.45,0.45,3.95,0.7,29.166667
StewBucket2,Base.BucketOfStew,Base.SoybeansSeed,5,false,false,1.0,5.0,2.0,0.1,0.8,0.7,5.833333
StewBucket2,Base.BucketOfStew,Base.Spinach,10,false,false,1.0,24.0,3.0,0.0,4.0,0.7,28.0
StewBucket2,Base.BucketOfStew,Base.Squash,20,false,false,1.0,202.0,10.22,10.3,17.26,0.7,235.666667
StewBucket2,Base.BucketOfStew,Base.Squid,15,false,false,0.5,102.5,0.5,6.5,16.26,0.35,119.583333
StewBucket2,Base.BucketOfStew,Base.SquidCalamari,10,false,false,1.0,105.0,3.0,0.0,18.0,0.7,122.5
StewBucket2,Base.BucketOfStew,Base.Steak,20,false,false,0.5,110.0,0.0,4.675,15.81,0.35,128.333333
StewBucket2,Base.BucketOfStew,Base.SweetPotato,18,false,false,1.0,70.0,14.52,0.15,2.88,0.7,81.666667
StewBucket2,Base.BucketOfStew,Base.Thyme,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.ThymeDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.TinnedSoupOpen,25,false,false,1.0,125.0,20.0,2.5,7.5,0.7,145.833333
StewBucket2,Base.BucketOfStew,Base.Tofu,10,false,false,1.0,30.0,1.0,1.0,5.0,0.7,35.0
StewBucket2,Base.BucketOfStew,Base.TofuFried,15,false,false,1.0,35.0,3.0,1.0,5.0,0.7,40.833333
StewBucket2,Base.BucketOfStew,Base.Tomato,12,false,false,1.0,14.0,3.5,0.2,1.3,0.7,16.333333
StewBucket2,Base.BucketOfStew,Base.TomatoPaste,3,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.TunaTinOpen,18,false,false,1.0,370.0,0.0,34.0,15.0,0.7,431.666667
StewBucket2,Base.BucketOfStew,Base.TurkeyEgg,10,false,false,1.0,71.0,0.37,4.54,5.78,0.7,82.833333
StewBucket2,Base.BucketOfStew,Base.TurkeyFillet,20,false,false,0.4,92.0,0.0,4.0,12.8,0.28,107.333333
StewBucket2,Base.BucketOfStew,Base.TurkeyLegs,31,false,false,0.738095,169.761905,0.0,6.642857,28.047619,0.516667,198.055556
StewBucket2,Base.BucketOfStew,Base.TurkeyWings,25,false,false,0.833333,166.666667,0.0,8.333333,26.666667,0.583333,194.444444
StewBucket2,Base.BucketOfStew,Base.Turnip,18,false,false,1.0,70.0,14.52,0.15,2.88,0.7,81.666667
StewBucket2,Base.BucketOfStew,Base.Venison,20,false,false,0.25,110.0,0.0,4.675,15.655,0.175,128.333333
StewBucket2,Base.BucketOfStew,Base.Wasabi,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.WaterPotForgedRice,10,false,false,1.0,480.0,108.0,0.0,12.0,0.7,560.0
StewBucket2,Base.BucketOfStew,Base.WaterPotRice,10,false,false,1.0,480.0,108.0,0.0,12.0,0.7,560.0
StewBucket2,Base.BucketOfStew,Base.WaterSaucepanRice,10,false,false,1.0,480.0,108.0,0.0,12.0,0.7,560.0
StewBucket2,Base.BucketOfStew,Base.WaterSaucepanRiceCopper,10,false,false,1.0,480.0,108.0,0.0,12.0,0.7,560.0
StewBucket2,Base.BucketOfStew,Base.WildEggs,7,false,false,1.0,63.0,0.32,4.18,5.55,0.7,73.5
StewBucket2,Base.BucketOfStew,Base.WildGarlic2,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.WildGarlicDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewBucket2,Base.BucketOfStew,Base.Zucchini,10,false,false,1.0,33.0,6.1,0.63,2.37,0.7,38.5
StewBucket2,Base.BucketOfStew,Base.cheese_powdered,14,false,false,1.0,130.0,20.7,9.7,21.0,0.7,151.666667
StewForged,Base.PotForgedStew,Base.Avocado,16,false,false,1.0,227.0,11.75,20.96,2.67,0.7,264.833333
StewForged,Base.PotForgedStew,Base.Bacon,12,false,false,1.0,160.0,0.0,14.0,10.0,0.7,186.666667
StewForged,Base.PotForgedStew,Base.BaconBits,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.BaconRashers,4,false,false,1.0,40.0,0.0,3.5,2.5,0.7,46.666667
StewForged,Base.PotForgedStew,Base.Baguette,5,false,false,0.217391,115.652174,21.521739,1.447826,3.847826,0.152174,134.927536
StewForged,Base.PotForgedStew,Base.BaloneySlice,5,false,false,1.0,33.0,0.33,1.06,3.78,0.7,38.5
StewForged,Base.PotForgedStew,Base.Basil,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.BasilDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.BeanBowl,24,false,false,1.0,170.0,33.0,1.0,7.0,0.7,198.333333
StewForged,Base.PotForgedStew,Base.Beef,20,false,false,0.25,110.0,0.0,4.675,15.655,0.175,128.333333
StewForged,Base.PotForgedStew,Base.BeefJerky,10,false,false,0.5,205.0,5.5,13.0,16.5,0.35,239.166667
StewForged,Base.PotForgedStew,Base.BellPepper,8,false,false,1.0,30.0,7.0,0.0,1.0,0.7,35.0
StewForged,Base.PotForgedStew,Base.Biscuit,5,false,false,1.0,160.0,22.0,8.0,1.0,0.7,186.666667
StewForged,Base.PotForgedStew,Base.Blackbeans,10,false,false,1.0,45.0,10.45,0.45,3.95,0.7,52.5
StewForged,Base.PotForgedStew,Base.BouillonCube,3,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.Bread,5,false,false,0.166667,88.666667,16.5,1.11,2.95,0.116667,103.444444
StewForged,Base.PotForgedStew,Base.BreadSlices,5,false,false,0.5,88.5,16.5,1.11,2.95,0.35,103.25
StewForged,Base.PotForgedStew,Base.Broccoli,9,false,false,1.0,11.0,2.0,0.1,0.9,0.7,12.833333
StewForged,Base.PotForgedStew,Base.BunsHamburger_single,5,false,false,0.5,88.5,16.5,1.11,2.95,0.35,103.25
StewForged,Base.PotForgedStew,Base.BunsHotdog_single,5,false,false,0.5,88.5,16.5,1.11,2.95,0.35,103.25
StewForged,Base.PotForgedStew,Base.Butter,4,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.Cabbage,12,false,false,0.5,90.0,20.5,0.35,4.5,0.35,105.0
StewForged,Base.PotForgedStew,Base.CannedBellPepper_Open,8,false,false,0.166667,30.0,7.0,0.0,1.0,0.116667,35.0
StewForged,Base.PotForgedStew,Base.CannedBologneseOpen,24,false,false,1.0,540.0,68.0,22.0,18.0,0.7,630.0
StewForged,Base.PotForgedStew,Base.CannedBroccoli_Open,9,false,false,0.2,11.0,2.0,0.1,0.9,0.14,12.833333
StewForged,Base.PotForgedStew,Base.CannedCabbage_Open,12,false,false,0.25,90.0,20.5,0.35,4.5,0.175,105.0
StewForged,Base.PotForgedStew,Base.CannedCarrotsOpen,12,false,false,1.0,10.5,28.0,0.0,0.0,0.7,12.25
StewForged,Base.PotForgedStew,Base.CannedCarrots_Open,8,false,false,0.2,25.0,6.0,0.15,0.6,0.14,29.166667
StewForged,Base.PotForgedStew,Base.CannedChiliOpen,16,false,false,1.0,260.0,33.0,7.0,16.0,0.7,303.333333
StewForged,Base.PotForgedStew,Base.CannedCornOpen,16,false,false,1.0,315.0,70.0,1.75,7.0,0.7,367.5
StewForged,Base.PotForgedStew,Base.CannedCornedBeefOpen,12,false,false,0.5,360.0,0.0,24.0,39.0,0.35,420.0
StewForged,Base.PotForgedStew,Base.CannedEggplant_Open,16,false,false,0.333333,114.0,27.0,0.8,4.5,0.233333,133.0
StewForged,Base.PotForgedStew,Base.CannedLeek_Open,12,false,false,0.25,54.0,140.0,0.3,3.8,0.175,63.0
StewForged,Base.PotForgedStew,Base.CannedMushroomSoupOpen,10,false,false,1.0,160.0,19.0,8.0,3.0,0.7,186.666667
StewForged,Base.PotForgedStew,Base.CannedPeasOpen,16,false,false,1.0,280.0,52.5,0.0,14.0,0.7,326.666667
StewForged,Base.PotForgedStew,Base.CannedPotatoOpen,18,false,false,1.0,175.0,35.0,0.0,2.5,0.7,204.166667
StewForged,Base.PotForgedStew,Base.CannedPotato_Open,18,false,false,0.375,78.75,16.875,0.16875,3.375,0.2625,91.875
StewForged,Base.PotForgedStew,Base.CannedRedRadish_Open,3,false,false,0.066667,1.0,0.15,0.0,0.0,0.046667,1.166667
StewForged,Base.PotForgedStew,Base.CannedSardinesOpen,14,false,false,1.0,150.0,0.0,11.0,14.0,0.7,175.0
StewForged,Base.PotForgedStew,Base.CannedTomatoOpen,12,false,false,1.0,90.0,18.0,0.0,3.0,0.7,105.0
StewForged,Base.PotForgedStew,Base.CannedTomato_Open,12,false,false,0.25,14.0,3.5,0.2,1.3,0.175,16.333333
StewForged,Base.PotForgedStew,Base.Carrots,8,false,false,1.0,25.0,6.0,0.15,0.6,0.7,29.166667
StewForged,Base.PotForgedStew,Base.CatFoodBag,15,false,false,0.25,0.0,0.0,0.0,0.0,0.175,0.0
StewForged,Base.PotForgedStew,Base.Cauliflower,9,false,false,1.0,24.0,3.0,0.0,4.0,0.7,28.0
StewForged,Base.PotForgedStew,Base.Cheese,10,false,false,0.666667,75.333333,0.58,6.22,4.266667,0.466667,87.888889
StewForged,Base.PotForgedStew,Base.Chicken,30,false,false,0.909091,209.090909,0.0,8.181818,34.545455,0.636364,243.939394
StewForged,Base.PotForgedStew,Base.ChickenFillet,18,false,false,0.6,138.0,0.0,5.4,22.8,0.42,161.0
StewForged,Base.PotForgedStew,Base.ChickenWings,15,false,false,0.789474,150.0,0.0,4.736842,17.368421,0.552632,175.0
StewForged,Base.PotForgedStew,Base.Chives,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.ChivesDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.Cilantro,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.CilantroDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.CilantroSeed,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.Cinnamon,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.CommonMallow,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.Corn,14,false,false,1.0,88.0,26.74,1.93,4.68,0.7,102.666667
StewForged,Base.PotForgedStew,Base.CornFrozen,10,false,false,0.5,198.0,47.0,2.5,7.5,0.35,231.0
StewForged,Base.PotForgedStew,Base.CornSeed,1,false,false,0.25,6.2,1.9,0.14,0.33,0.175,7.233333
StewForged,Base.PotForgedStew,Base.Cornbread,5,false,false,0.5,150.0,27.0,5.0,3.5,0.35,175.0
StewForged,Base.PotForgedStew,Base.Cornflour2,6,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.Cornmeal2,6,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.Crackers,5,false,false,1.0,70.0,12.0,6.0,1.0,0.7,81.666667
StewForged,Base.PotForgedStew,Base.Crayfish,10,false,false,1.0,40.0,0.0,2.0,8.0,0.7,46.666667
StewForged,Base.PotForgedStew,Base.Daikon,12,false,false,1.0,54.0,12.59,0.27,1.34,0.7,63.0
StewForged,Base.PotForgedStew,Base.DeadBird,10,false,false,0.666667,107.333333,0.333333,1.333333,14.666667,0.466667,125.222222
StewForged,Base.PotForgedStew,Base.DeadMouse,10,false,false,1.0,220.0,0.7,3.15,9.5,0.7,256.666667
StewForged,Base.PotForgedStew,Base.DeadMousePups,5,false,false,1.0,110.0,0.35,1.58,4.2,0.7,128.333333
StewForged,Base.PotForgedStew,Base.DeadMousePupsSkinned,5,false,false,1.0,110.0,0.35,1.58,4.2,0.7,128.333333
StewForged,Base.PotForgedStew,Base.DeadMouseSkinned,10,false,false,1.0,220.0,0.7,3.15,9.5,0.7,256.666667
StewForged,Base.PotForgedStew,Base.DeadRat,15,false,false,0.681818,220.909091,0.0,10.909091,27.272727,0.477273,257.727273
StewForged,Base.PotForgedStew,Base.DeadRatBaby,10,false,false,0.833333,145.5,0.0,7.166667,18.0,0.583333,169.75
StewForged,Base.PotForgedStew,Base.DeadRatBabySkinned,10,false,false,0.833333,145.5,0.0,7.166667,18.0,0.583333,169.75
StewForged,Base.PotForgedStew,Base.DeadRatSkinned,15,false,false,0.681818,220.909091,0.0,10.909091,27.272727,0.477273,257.727273
StewForged,Base.PotForgedStew,Base.DeadSquirrel,15,false,false,0.46875,225.0,0.0,7.03125,39.75,0.328125,262.5
StewForged,Base.PotForgedStew,Base.DogFoodBag,15,false,false,0.25,0.0,0.0,0.0,0.0,0.175,0.0
StewForged,Base.PotForgedStew,Base.DogfoodOpen,15,false,false,0.5,249.0,38.78,6.29,8.02,0.35,290.5
StewForged,Base.PotForgedStew,Base.DriedBlackBeans,10,false,false,0.166667,514.0,96.666667,0.0,33.166667,0.116667,599.666667
StewForged,Base.PotForgedStew,Base.DriedChickpeas,10,false,false,0.166667,475.166667,90.666667,0.0,30.166667,0.116667,554.361111
StewForged,Base.PotForgedStew,Base.DriedKidneyBeans,10,false,false,0.166667,544.166667,84.666667,2.166667,45.333333,0.116667,634.861111
StewForged,Base.PotForgedStew,Base.DriedLentils,10,false,false,0.166667,500.0,90.0,0.0,36.666667,0.116667,583.333333
StewForged,Base.PotForgedStew,Base.DriedSplitPeas,10,false,false,0.166667,369.5,90.666667,0.0,36.833333,0.116667,431.083333
StewForged,Base.PotForgedStew,Base.DriedWhiteBeans,10,false,false,0.166667,470.5,87.833333,1.666667,31.333333,0.116667,548.916667
StewForged,Base.PotForgedStew,Base.Edamame,5,false,false,1.0,25.0,10.45,0.45,3.95,0.7,29.166667
StewForged,Base.PotForgedStew,Base.Egg,7,false,false,1.0,63.0,0.32,4.18,5.55,0.7,73.5
StewForged,Base.PotForgedStew,Base.EggBoiled,10,false,false,1.0,63.0,0.32,4.18,5.55,0.7,73.5
StewForged,Base.PotForgedStew,Base.Eggplant,16,false,false,1.0,114.0,27.0,0.8,4.5,0.7,133.0
StewForged,Base.PotForgedStew,Base.FishFillet,15,false,false,0.6,123.0,0.6,7.2,17.112,0.42,143.5
StewForged,Base.PotForgedStew,Base.FishFried,15,false,false,0.5,105.0,3.5,6.0,8.0,0.35,122.5
StewForged,Base.PotForgedStew,Base.Flour2,6,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.FrogMeat,10,false,false,1.0,66.0,0.0,0.28,14.6,0.7,77.0
StewForged,Base.PotForgedStew,Base.Garlic,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.GingerPickled,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.GingerRoot,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.GrapeLeaves,4,false,false,1.0,73.0,11.0,2.0,4.0,0.7,85.166667
StewForged,Base.PotForgedStew,Base.Gravy,4,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.GreenOnions,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.Greenpeas,4,false,false,1.0,70.0,13.125,0.0,3.5,0.7,81.666667
StewForged,Base.PotForgedStew,Base.GreenpeasSeed,1,false,false,1.0,17.5,3.25,0.0,0.875,0.7,20.416667
StewForged,Base.PotForgedStew,Base.HamSlice,10,false,false,1.0,260.0,15.16,13.0,19.5,0.7,303.333333
StewForged,Base.PotForgedStew,Base.Hotdog_single,10,false,false,1.0,65.0,1.25,2.0,1.25,0.7,75.833333
StewForged,Base.PotForgedStew,Base.Kale,8,false,false,0.5,89.0,20.705,0.355,4.57,0.35,103.833333
StewForged,Base.PotForgedStew,Base.Lard,4,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.Leek,12,false,false,1.0,54.0,140.0,0.3,1.3,0.7,63.0
StewForged,Base.PotForgedStew,Base.LemonGrass,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.Lobster,20,false,false,0.5,60.0,0.0,3.5,14.0,0.35,70.0
StewForged,Base.PotForgedStew,Base.Macaroni,10,false,false,0.166667,560.0,109.333333,2.666667,18.666667,0.116667,653.333333
StewForged,Base.PotForgedStew,Base.Margarine,4,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.MeatDumpling,15,false,false,1.0,28.0,8.0,3.0,15.0,0.7,32.666667
StewForged,Base.PotForgedStew,Base.MeatPatty,20,false,false,0.5,306.0,0.0,15.0,23.0,0.35,357.0
StewForged,Base.PotForgedStew,Base.MincedMeat,20,false,false,0.5,150.0,0.0,15.0,23.0,0.35,175.0
StewForged,Base.PotForgedStew,Base.MixedVegetables,10,false,false,0.5,135.5,18.5,0.0,4.5,0.35,158.083333
StewForged,Base.PotForgedStew,Base.MushroomGeneric1,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
StewForged,Base.PotForgedStew,Base.MushroomGeneric2,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
StewForged,Base.PotForgedStew,Base.MushroomGeneric3,15,false,false,1.0,32.0,2.56,0.32,2.36,0.7,37.333333
StewForged,Base.PotForgedStew,Base.MushroomGeneric4,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
StewForged,Base.PotForgedStew,Base.MushroomGeneric5,15,false,false,1.0,32.0,2.56,0.32,2.36,0.7,37.333333
StewForged,Base.PotForgedStew,Base.MushroomGeneric6,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
StewForged,Base.PotForgedStew,Base.MushroomGeneric7,13,false,false,1.0,32.0,2.12,0.24,2.04,0.7,37.333333
StewForged,Base.PotForgedStew,Base.MushroomsButton,13,false,false,1.0,15.0,1.06,0.12,1.02,0.7,17.5
StewForged,Base.PotForgedStew,Base.MuttonChop,15,false,false,0.5,117.0,0.04,5.5,16.5,0.35,136.5
StewForged,Base.PotForgedStew,Base.OilOlive,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StewForged,Base.PotForgedStew,Base.OilVegetable,5,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
